id_persona|fecha_relevamiento|fecha_actualizacion|tecnologia_pc_casa|tecnologia_pc_trabajo|tecnologia_pc_universidad|tecnologia_pc_otro_lugar|tecnologia_int_casa|tecnologia_int_trabajo|tecnologia_int_universidad|tecnologia_int_movil|tecnologia_int_otro_lugar|deportes|deportes_universidad|deportes_gimnasio|deportes_particular|deportes_otro_lugar|deportes_basquet|deportes_futbol|deportes_gimnasia|deportes_handball|deportes_natacion|deportes_tenis|deportes_voley|deportes_otros|nivel_idioma_ingles|nivel_idioma_aleman|nivel_idioma_frances|nivel_idioma_italiano|nivel_idioma_portugues|nivel_idioma_chino|idioma_otro|nivel_idioma_otro
55645|2021-02-27|2021-03-01|S|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|||||||
52223|2012-05-08|2012-05-08|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
48256|2006-03-07|2007-02-28|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
56383|2022-02-08|2022-05-04|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|||||||
52821|2018-10-03|2018-12-05|S|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
2394|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
90007|2023-08-28|2023-08-28|S|N|N|N|S|N|N|N|N|S|N|N|S|N|N|N|N|N|N|N|S|N|Bueno|||||||
53624|2021-02-10|2021-02-10|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
55553|2022-02-03|2024-04-11|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Muy bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
54585|2022-10-12|2024-02-12|S|N|S|N|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Muy bueno|Basico|Desconoce|Bueno|Desconoce|||
78611|2023-02-09|2023-02-09|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Basico|Desconoce||
51982|2008-04-17|2008-04-17|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
22495|2018-06-21|2018-06-21|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce|||
56236|2022-08-11|2024-03-03|S|N|S|N|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
56135|2022-10-27|2022-10-27|S|N|N|N|S|N|N|N|N|S|N|S|S|S|N|N|N|N|N|N|N|S|Muy bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
51645|2007-03-27|2007-03-27|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
56915|2022-08-08|2024-02-24|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|||||||
53145|2022-04-06|2023-11-27|S|S|S|N|S|S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
55987|2022-02-02|2024-08-10|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Muy bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
49753|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
55056|2022-11-14|2022-11-14|S|N|N|N|S|N|N|N|N|S|N|S|N|N|N|N|S|N|N|N|N|N|Bueno|Desconoce|Basico|Desconoce|Desconoce|||
48200|2017-04-21|2017-04-21|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
53677|2022-09-03|2024-03-11|S|S|S|S|S|S|S|N|S|S|N|S|S|S|N|N|N|N|N|N|N|S|Muy bueno|Bueno|Desconoce|Bueno|Basico|||
52068|2021-03-02|2023-08-15|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
48728|2017-04-21|2017-04-21|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
51929|2009-02-11|2009-08-19|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
54920|2022-11-10|2024-05-23|S|N|N|N|S|N|N|N|S|S|N|N|S|S|S|S|N|N|N|N|N|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
48727|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
90217|2023-09-06|2023-09-06|S|S|N|N|S|S|N|S|N|S|N|N|S|N|N|N|N|N|N|N|N|S|Basico|||||||
57150|2022-08-08|2023-12-14|S|N|N|N|S|N|N|N|S|S|N|S|N|N|N|N|N|N|N|N|N|S|Basico|||Bueno||||
56714|2022-11-21|2023-11-22|S|N|N|N|S|N|N|N|N|S|N|S|N|S|N|S|S|N|N|N|N|S|Muy bueno|||||||
18797|2013-12-20|2023-02-07|S|N|N|N|S|N|N|N|N|N|N|N|N|S|N|N|N|N|N|N|S|N|Bueno|Desconoce|Bueno|Desconoce|Bueno|||
52130|2022-02-22|2022-02-22|S|S|N|N|S|S|N|N|N|S|N|N|S|N|N|S|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
51026|2004-04-26|2005-04-11|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
78852|2023-02-17|2024-03-01|S|N|N|N|S|N|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|S|Muy bueno|Desconoce|Desconoce|Desconoce|Basico|Desconoce||
105812|2024-08-08|2024-08-08|S|N|N|N|S|N|S|S|N|S|N|N|S|N|N|S|N|N|N|N|N|N|Basico|||||||
49606|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
56798|2022-10-23|2022-10-23|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
55541|2021-02-27|2021-02-27|S|N|N|N|S|N|N|N|N|S|N|N|S|N|N|S|N|N|N|S|N|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
47429|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
54363|2022-09-07|2024-02-07|S|N|N|N|S|S|N|N|N|S|N|N|N|S|N|N|N|N|N|N|N|S|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
84288|2023-04-26|2023-04-26|S|N|S|N|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|Desconoce|Desconoce||Desconoce|Desconoce||
105810|2024-08-08|2024-08-08|S|N|N|N|S|N|N|S|N|S|N|S|N|N|N|N|N|N|N|N|S|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce||
56316|2022-02-07|2024-03-21|S|N|N|N|S|N|N|N|N|S|N|S|N|N|S|N|S|N|N|N|S|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
52764|2013-05-02|2013-05-02|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce|||
11387|2012-05-10|2012-05-10|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce|||
56655|2022-09-26|2023-11-30|S|N|N|N|N|N|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|N||||||||
90201|2023-09-05|2023-09-05|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
104213|2024-02-13|2024-02-13|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
48806|2006-03-21|2007-02-15|N|N|N|N|N|N|N|N|N|S|N|N|S|N|N|N|N|N|N|N|N|S||||||||
51481|2017-02-01|2018-02-15|S|N|N|N|S|N|N|N|N|S|N|N|N|S|N|N|N|N|N|N|N|N|Basico|||||||
56537|2022-03-04|2023-03-25|S|S|N|N|S|S|N|N|N|S|N|N|N|S|N|N|N|N|N|N|N|S|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
49613|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
52623|2019-02-05|2019-02-05|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce|||
56520|2022-03-03|2022-03-04|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
55312|2021-03-15|2021-03-15|S|N|S|N|S|N|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|Muy bueno||Basico|||||
47705|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
55681|2022-02-02|2023-09-06|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Bueno||||Basico|||
49836|2006-10-27|2024-02-09|S|N|N|N|S|N|N|N|N|S|N|N|S|N|N|N|N|N|S|N|N|N||||||||
52552|2011-04-06|2011-04-06|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce|||
55024|2022-06-07|2023-10-10|S|S|N|N|S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Bueno|||Bueno||||
15628|2020-04-06|2022-03-25|S|N|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
104224|2024-02-13|2024-02-13|S|N|N|N|S|N|N|S|N|S|N|N|S|N|N|N|N|N|N|S|N|S|Bueno|||||||
49162|2011-03-22|2012-03-12|N|N|N|N|N|N|N|N|N|S|N|N|N|N|N|S|N|N|N|N|N|N|Basico|||||||
50346|2017-04-03|2017-04-03|S|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Bueno|||||||
51828|2010-02-08|2010-02-08|S|N|N|N|S|N|N|N|N|S|N|S|N|N|N|N|N|N|S|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
50004|2010-02-17|2011-02-09|S|S|N|N|S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|||||||
42305|2022-07-31|2023-11-20|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Muy bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
55713|2021-02-27|2021-03-03|S|N|N|N|S|N|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|S||||||||
56661|2022-10-01|2024-03-29|S|N|N|N|S|N|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|S|Bueno|||||||
56011|2021-03-25|2021-03-25|S|N|N|N|S|N|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|S|Basico|Desconoce|Desconoce|Desconoce|Basico|||
49635|2017-03-07|2017-08-30|S|S|N|N|S|S|N|N|N|S|N|S|S|N|N|S|N|N|N|N|N|S||||||||
56381|2022-11-21|2023-11-22|S|N|N|N|S|N|N|N|N|S|N|S|N|N|S|S|N|N|N|S|S|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
54244|2022-03-02|2023-10-17|S|S|N|S|S|S|N|N|S|S|N|S|N|N|N|N|N|N|N|N|N|N|Muy bueno||||Basico|||
47946|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
53114|2022-05-30|2022-05-30|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce|||
55738|2022-11-11|2024-03-04|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Bueno|Basico||||||
12110|2020-02-28|2023-09-15|S|N|N|N|S|N|N|N|N|S|S|N|S|N|N|N|S|N|N|N|N|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
55860|2021-03-25|2021-03-25|N|S|N|N|S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
84273|2023-04-25|2023-04-25|S|N|S|N|S|N|S|S|N|S|N|S|N|N|N|N|N|N|N|N|N|S||||||||
53518|2020-03-30|2020-12-21|S|N|S|N|S|S|S|N|N|S|N|N|S|N|N|N|N|N|S|N|N|S|Muy bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
48886|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
104405|2024-03-01|2024-03-01|S|N|N|N|S|N|N|N|N|S|N|N|S|N|N|N|N|N|N|N|N|S|Basico|||||||
2888|2017-03-29|2017-03-29|S|S|S|N|S|S|S|N|N|S|N|N|S|N|N|N|S|N|N|N|N|N|Basico|Desconoce|Desconoce|Basico|Desconoce|||
54129|2018-04-03|2018-04-03|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
50453|2002-04-24|2002-04-24|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
54049|2022-03-28|2022-03-28|S|S|S|N|S|S|S|N|N|S|N|N|N|S|N|N|N|N|S|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
51105|2021-08-31|2021-08-31|S|N|N|N|S|N|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|S|Bueno|Desconoce|Desconoce|Basico|Desconoce|||
50783|2006-02-02|2006-02-28|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
56557|2022-11-09|2024-02-27|S|N|N|N|S|N|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
50300|2012-05-21|2012-05-21|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
48226|2006-02-21|2006-02-21|N|N|N|N|N|N|N|N|N|S|N|N|S|N|N|S|N|N|N|N|N|N||||||||
104474|2024-03-05|2024-03-05|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce||
50296|2022-02-10|2023-08-13|S|S|N|N|S|S|N|N|S|S|N|N|S|S|N|S|N|N|N|N|N|S|Basico|Desconoce|Desconoce|Basico|Desconoce|||
49985|2004-02-11|2004-02-11|N|N|N|N|N|N|N|N|N|S|N|N|S|N|S|N|N|S|N|N|N|N||||||||
49659|2016-02-17|2016-02-17|S|S|S|N|S|S|N|N|N|S|N|N|S|N|N|S|N|N|N|N|N|S|Muy bueno|Desconoce|Desconoce|Basico|Basico|||
55554|2021-11-14|2023-08-20|S|S|N|N|S|S|N|S|N|S|N|N|S|N|N|N|N|N|N|S|N|N|Basico|||||||
54319|2019-11-04|2019-11-04|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
54327|2018-04-03|2018-04-03|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
54431|2022-02-11|2022-02-11|S|N|N|N|S|N|N|N|N|S|N|N|N|S|N|N|N|N|N|N|N|S|Basico|||||||
48746|2013-03-05|2013-03-05|S|S|N|N|N|N|N|N|N|S|N|N|N|S|N|S|N|N|N|N|N|S|Basico|||||||
37994|2020-08-03|2024-07-23|S|N|N|N|S|N|N|N|N|S|N|N|S|N|N|S|N|N|N|S|N|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
27000|2016-12-21|2016-12-21|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
79046|2023-02-24|2023-02-24|N|N|N|N|S|N|N|N|N|S|N|N|N|S|N|N|N|N|N|N|S|N||||||||
57142|2022-08-08|2024-02-08|S|N|N|N|S|N|N|N|N|S|N|N|N|S|N|S|N|N|N|N|N|S|Muy bueno|Desconoce|Desconoce|Basico|Basico|Desconoce||
53405|2022-02-09|2023-09-14|S|N|N|S|S|N|N|N|S|S|S|S|S|N|N|N|S|N|N|N|S|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
50396|2007-02-06|2007-02-06|N|N|N|N|N|N|N|N|N|S|N|S|N|N|S|N|N|N|N|N|N|N||||||||
48050|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
20787|2022-03-18|2023-08-16|S|S|S|N|S|S|S|S|N|S|N|S|N|S|N|N|S|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
48564|2018-04-13|2018-04-13|S|S|N|N|S|S|N|N|N|S|N|N|S|N|N|S|N|N|N|S|N|S|Basico|||||||
49626|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
73082|2017-02-02|2023-12-26|S|N|N|N|S|N|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
48721|2017-04-21|2017-04-21|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
50853|2022-03-31|2022-03-31|S|S|N|N|S|S|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|S|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
47832|2017-04-21|2017-04-21|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
56753|2022-11-21|2024-03-20|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
77924|2022-12-24|2024-02-01|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Muy bueno|||||||
55131|2022-08-05|2024-02-14|S|N|N|N|S|N|N|N|N|S|N|N|N|S|S|N|N|N|N|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
56035|2022-09-13|2023-11-23|S|N|N|N|S|N|N|N|N|S|S|S|N|N|N|N|N|N|N|N|S|N|Bueno|Desconoce|Basico|Basico|Basico|Desconoce||
53318|2022-02-21|2022-03-02|S|N|S|S|S|N|S|N|S|S|N|S|S|S|N|N|N|N|N|N|N|N|Muy bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
19548|2015-02-12|2015-02-12|S|N|S|S|S|N|S|N|N|S|N|N|S|N|N|N|N|N|N|N|S|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
102879|2023-12-11|2023-12-11|S|N|N|N|S|N|N|N|N|S|N|N|S|N|N|S|N|N|N|N|N|N||||||||
52691|2019-02-13|2019-06-11|S|N|S|N|S|N|S|N|S|S|N|N|S|N|N|S|N|N|S|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
51945|2018-02-12|2018-03-19|S|S|S|N|S|S|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|S|Bueno|Desconoce|Desconoce|Muy bueno|Desconoce||Coreano|
103883|2024-02-06|2024-02-07|S|N|N|N|S|N|N|S|N|S|N|N|S|N|N|S|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce||
56773|2022-03-21|2024-06-29|S|N|N|N|S|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|Desconoce||
105777|2024-08-07|2024-08-07|S|N|S|S|S|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Basico|Basico|Basico||
55848|2022-07-12|2023-07-19|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
53641|2016-10-25|2017-02-07|S|N|N|S|S|N|N|N|S|S|N|S|S|N|N|N|S|N|N|N|N|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
51951|2010-02-21|2010-08-01|S|N|N|N|N|N|N|N|N|S|N|N|N|S|N|N|N|N|N|N|N|N|Basico|||||||
13439|2020-02-26|2020-02-28|S|N|N|N|S|N|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|S||||||||
42719|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
96007|2022-12-28|2024-07-04|S|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
50896|2004-04-16|2005-03-09|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
19754|2019-04-08|2019-04-08|S|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Muy bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
52103|2017-10-26|2017-10-26|S|S|S|N|S|S|S|N|N|S|N|N|S|N|S|S|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
53904|2021-02-08|2021-02-08|S|N|N|N|S|N|S|N|N|S|N|N|N|S|N|N|N|N|N|S|N|N|Muy bueno|Desconoce|Desconoce|Desconoce|Desconoce||Español|
49018|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
47707|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
50097|2011-03-22|2012-02-06|S|N|S|S|S|S|S|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|Bueno||Basico|||||
4158|2021-04-23|2023-03-09|S|S|S|N|S|S|S|N|N|S|N|S|N|N|N|N|S|N|N|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
105836|2024-08-09|2024-08-09|S|N|N|N|S|N|N|N|N|S|S|S|N|N|S|S|N|N|N|N|S|N|Bueno|||||||
57366|2022-10-03|2022-10-03|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
56196|2022-03-07|2022-07-13|S|S|N|N|S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|||||||
56895|2022-08-09|2023-08-14|S|N|N|N|S|N|N|N|N|S|N|S|N|N|N|N|N|N|S|N|N|N|Muy bueno|Desconoce|Basico|Desconoce|Desconoce|||
53494|2015-04-08|2015-05-29|N|N|S|N|N|N|S|N|S|S|N|N|S|N|N|N|N|S|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
79033|2023-02-23|2023-02-23|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
51527|2007-03-20|2008-03-08|N|N|N|N|N|N|N|N|N|S|N|N|S|N|N|N|N|N|N|S|N|N||||||||
56126|2022-02-21|2022-02-23|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
103631|2024-01-29|2024-01-29|S|N|N|N|S|N|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|S|Bueno|||Basico||||
67501|2022-12-29|2024-03-01||||||||||||||||||||||||||||||
40745|2017-04-21|2017-04-21|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
49908|2005-07-27|2006-04-05|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
54578|2022-04-06|2024-03-01|S|N|N|N|S|N|N|N|N|S|N|S|N|N|N|N|N|N|N|N|N|S|Bueno|Desconoce|Basico|Desconoce|Basico|||
53651|2022-04-22|2022-09-27|S|N|N|N|S|N|N|N|N|S|N|N|S|N|N|N|N|N|N|N|N|S|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
54402|2018-04-06|2018-04-06|S|S|N|N|S|S|N|N|N|S|N|N|N|S|N|N|N|N|N|N|N|S|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
54581|2022-02-17|2024-06-25|S|S|S|N|S|S|S|S|N|S|N|S|N|N|N|N|N|N|N|N|N|S|Muy bueno|||||||
50610|2015-12-14|2016-02-19|S|S|N|N|S|S|N|N|N|S|S|N|N|S|S|S|N|N|N|N|N|N|Muy bueno||||Basico|||
54767|2022-09-09|2024-04-25|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Muy bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
25572|2022-10-04|2023-11-27|S|N|N|N|S|N|N|N|N|S|N|N|S|N|N|S|N|N|N|N|N|N|Basico|||||||
50162|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
29513|2022-10-03|2022-10-03|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
56766|2022-03-21|2022-08-01|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|Desconoce|Desconoce|Desconoce|Desconoce|||
56131|2022-11-12|2024-03-20|S|N|N|N|S|N|N|N|S|S|N|N|S|N|N|N|N|N|S|N|N|S|Basico|||||||
51580|2016-02-04|2016-03-28|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Basico|||||||
49275|2002-04-01|2002-04-01|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
35929|2021-06-15|2021-06-15|S|S|N|N|S|S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Muy bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
56781|2022-05-06|2023-08-08|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N||||||||
48681|2004-02-09|2004-02-09|N|N|N|N|N|N|N|N|N|S|N|N|S|N|N|S|N|N|N|N|N|S||||||||
52195|2022-02-26|2024-03-08|S|S|S|N|S|S|N|S|S|S|N|S|N|S|N|S|S|N|N|N|N|S|Muy bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
53862|2020-05-28|2020-05-28|S|N|N|N|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|Bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
37725|2021-02-27|2023-05-15|S|S|N|N|S|S|N|N|N|S|N|S|N|N|N|N|N|N|S|N|S|N|Basico|||||||
55839|2022-11-10|2024-02-08|S|N|N|N|S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Muy bueno|Desconoce|Desconoce|Desconoce|Desconoce|||
